4,65,1641.47,465.68,289.62,180.16,0.886079,-1,-1,-1
4,66,1157.19,917.07,321.44,158.39,0.687514,-1,-1,-1
4,69,1480.06,2518.27,128.13,145.94,0.835651,-1,-1,-1
4,71,1821.65,2586.69,225.23,142.22,0.900398,-1,-1,-1
4,75,1554.29,478.64,117.73,131.39,0.904988,-1,-1,-1
4,72,2139.05,673.49,232.70,156.39,0.892142,-1,-1,-1
4,76,1180.10,1211.45,309.03,151.12,0.705281,-1,-1,-1
5,13,2801.21,2556.07,297.33,219.25,0.908796,-1,-1,-1
5,19,2998.05,3111.14,300.23,214.65,0.809392,-1,-1,-1
5,22,4515.22,2879.21,306.43,300.78,0.985016,-1,-1,-1
5,28,1817.04,984.65,316.24,227.75,0.929975,-1,-1,-1
5,33,1802.51,1884.48,259.59,222.56,0.996881,-1,-1,-1
5,35,1527.04,1405.98,302.68,188.04,0.774302,-1,-1,-1
5,40,1057.54,611.92,211.13,189.67,0.935500,-1,-1,-1
5,42,1883.50,2249.49,224.83,148.45,0.868959,-1,-1,-1
5,50,1679.82,1299.65,194.00,136.41,0.961482,-1,-1,-1
5,52,1430.38,1019.22,232.35,155.65,0.908358,-1,-1,-1
5,63,1172.93,1564.12,334.97,199.51,0.927809,-1,-1,-1
5,64,1326.20,1781.59,259.02,203.86,0.894061,-1,-1,-1
5,65,1670.69,467.12,274.20,175.25,0.897957,-1,-1,-1
5,83,1453.52,2064.67,139.83,148.37,0.973016,-1,-1,-1
5,84,3362.47,2473.23,97.12,158.88,0.930840,-1,-1,-1
5,85,4569.80,1236.16,126.64,146.33,0.939716,-1,-1,-1
5,86,4278.55,1643.54,80.12,145.70,0.937557,-1,-1,-1
5,87,3456.62,1635.17,119.36,167.04,0.896735,-1,-1,-1
5,88,2779.16,1168.54,116.00,168.04,0.804096,-1,-1,-1
5,89,4669.39,2569.89,90.41,102.94,0.864156,-1,-1,-1
5,90,2075.42,2579.58,85.57,167.25,0.819276,-1,-1,-1
5,92,2148.12,2886.74,82.61,91.62,0.740167,-1,-1,-1
5,95,1050.12,330.62,108.83,165.42,0.743797,-1,-1,-1
5,96,1693.46,1919.96,75.80,113.23,0.849736,-1,-1,-1
5,97,2163.51,1291.75,124.16,149.52,0.766968,-1,-1,-1
5,99,1054.44,1069.88,132.77,171.07,0.838699,-1,-1,-1
5,100,1124.94,903.97,90.63,140.70,0.708381,-1,-1,-1
5,101,3838.03,2810.43,110.31,123.02,0.589359,-1,-1,-1
5,103,2889.08,990.21,124.92,142.98,0.778551,-1,-1,-1
5,104,3308.25,1849.26,95.75,134.08,0.787998,-1,-1,-1
5,105,2745.87,2022.44,132.27,108.53,0.818227,-1,-1,-1
5,106,4704.72,180.45,122.30,110.23,0.827419,-1,-1,-1
5,107,3769.12,2178.95,102.71,138.37,0.750908,-1,-1,-1
5,108,4641.05,0.00,67.35,67.80,0.839470,-1,-1,-1
5,109,1407.21,3017.27,60.39,94.12,0.805822,-1,-1,-1
5,110,1474.36,96.44,74.37,102.54,0.798590,-1,-1,-1
5,111,2753.32,3353.24,123.56,146.72,0.660614,-1,-1,-1
5,112,1808.74,1012.60,116.73,149.68,0.724570,-1,-1,-1
5,114,4495.85,624.30,71.97,140.56,0.729608,-1,-1,-1
